method,x_he,temperature_K,volume_A3,pressure_GPa_used,energy_eV_per_atom,rho_invA3_used,density_g_cm3
N2P2,0.625,8000,118.0,208.792,0.312314,0.3728813559322034,1.7506590553750674
N2P2,0.625,8000,170.841,99.8517,0.224764,0.25754941729444336,1.209181452545103
N2P2,0.625,8000,320.0,30.4806,0.155144,0.1375,0.6455555266695561
N2P2,0.625,10000,56.0,996.596,0.784017,0.7857142857142857,3.688888723826035
N2P2,0.625,10000,72.0,599.897,0.547111,0.6111111111111112,2.869135674086916
N2P2,0.625,10000,88.0,400.349,0.386723,0.5,2.3474746424347495
N2P2,0.625,10000,122.0,208.226,0.347813,0.36065573770491804,1.6932603978217866
N2P2,0.625,10000,320.0,34.5951,0.116193,0.1375,0.6455555266695561
N2P2,0.75,1000,64.0,574.771,0.214892,0.625,3.5385684840750895
N2P2,0.75,1000,80.0,342.558,0.180182,0.5,2.8308547872600713
N2P2,0.75,1000,91.428571,251.748,0.174473,0.4375000020507812,2.4769979504634905
N2P2,0.75,1000,106.666666,173.379,0.124072,0.37500000234374997,2.1231411037146852
N2P2,0.75,1000,160.0,63.324,0.142856,0.25,1.4154273936300357
N2P2,0.75,1000,320.0,9.1952,0.0573535,0.125,0.7077136968150178
N2P2,0.75,2000,64.0,594.404,0.389215,0.625,3.5385684840750895
N2P2,0.75,2000,80.0,363.444,0.275024,0.5,2.8308547872600713
N2P2,0.75,2000,91.428571,269.177,0.218435,0.4375000020507812,2.4769979504634905
N2P2,0.75,2000,106.666666,188.32,0.173402,0.37500000234374997,2.1231411037146852
N2P2,0.75,2000,160.0,73.5804,0.110809,0.25,1.4154273936300357
N2P2,0.75,2000,320.0,13.6064,0.105564,0.125,0.7077136968150178
N2P2,0.75,3000,53.7618,899.14,0.591301,0.7440227075730351,4.212440487126654
N2P2,0.75,3000,60.4571,695.289,0.41585,0.6616261779013549,3.745935266177268
N2P2,0.75,3000,70.6611,495.835,0.50242,0.5660823281833993,3.204993737442606
N2P2,0.75,3000,89.2894,299.57,0.335632,0.4479815073233777,2.536341189220733
N2P2,0.75,3000,145.348,99.255,0.171287,0.2752015851611305,1.5581114496298931
N2P2,0.75,3000,320.0,16.7789,0.109713,0.125,0.7077136968150178
N2P2,0.75,4000,56.0,845.247,0.47955,0.7142857142857143,4.044078267514388
N2P2,0.75,4000,72.0,491.183,0.263586,0.5555555555555556,3.145394208066746
N2P2,0.75,4000,88.0,320.077,0.297168,0.45454545454545453,2.5735043520546106
N2P2,0.75,4000,106.0,213.055,0.293705,0.37735849056603776,2.136494179064205
N2P2,0.75,4000,148.868,101.12,0.247476,0.2686944138431362,1.5212697354757618
N2P2,0.75,4000,227.206,41.4431,0.0975411,0.17605168877582458,0.9967535319525265
N2P2,0.75,4000,320.0,19.0337,0.108042,0.125,0.7077136968150178
N2P2,0.75,6000,60.0,762.87,0.163283,0.6666666666666666,3.774473049680095
N2P2,0.75,6000,76.0,465.101,0.456778,0.5263157894736842,2.9798471444842862
N2P2,0.75,6000,88.0,342.072,0.388261,0.45454545454545453,2.5735043520546106
N2P2,0.75,6000,112.0,204.994,0.326282,0.35714285714285715,2.022039133757194
N2P2,0.75,6000,159.193,98.6254,0.289144,0.2512673295936379,1.422602645724408
N2P2,0.75,6000,245.578,41.4721,0.157759,0.16288103983255828,0.9221851427277921
N2P2,0.75,6000,320.0,24.0955,0.101455,0.125,0.7077136968150178
N2P2,0.75,8000,59.1799,818.954,0.602499,0.6759051637464747,3.826778737051021
N2P2,0.75,8000,67.8049,617.576,0.407157,0.5899278665701151,3.3400002504362623
N2P2,0.75,8000,82.0,419.462,0.208658,0.4878048780487805,2.7618095485464114
N2P2,0.75,8000,116.0,205.635,0.271572,0.3448275862068966,1.9523136463862565
N2P2,0.75,8000,166.276,100.065,0.242161,0.24056388173879573,1.3620028325242712
N2P2,0.75,8000,320.0,28.5421,0.132303,0.125,0.7077136968150178
N2P2,0.75,10000,60.0,824.107,0.390473,0.6666666666666666,3.774473049680095
N2P2,0.75,10000,72.0,570.692,0.673789,0.5555555555555556,3.145394208066746
N2P2,0.75,10000,88.0,381.06,0.357448,0.45454545454545453,2.5735043520546106
N2P2,0.75,10000,120.0,204.607,0.391191,0.3333333333333333,1.8872365248400476
N2P2,0.75,10000,320.0,32.91,0.185792,0.125,0.7077136968150178
N2P2,0.875,1000,64.0,534.378,0.151582,0.5625,3.8493593348023976
N2P2,0.875,1000,80.0,317.561,0.119489,0.45,3.079487467841918
N2P2,0.875,1000,91.428571,230.832,0.149847,0.39375000184570313,2.694551546992389
N2P2,0.875,1000,106.666666,157.558,0.107537,0.337500002109375,2.309615615316536
N2P2,0.875,1000,160.0,57.1165,0.0942673,0.225,1.539743733920959
N2P2,0.875,1000,320.0,7.98273,0.0470084,0.1125,0.7698718669604795
N2P2,0.875,2000,64.0,554.917,0.276483,0.5625,3.8493593348023976
N2P2,0.875,2000,80.0,336.424,0.257677,0.45,3.079487467841918
N2P2,0.875,2000,91.428571,247.987,0.275748,0.39375000184570313,2.694551546992389
N2P2,0.875,2000,106.666666,172.256,0.177687,0.337500002109375,2.309615615316536
N2P2,0.875,2000,160.0,65.9115,0.123687,0.225,1.539743733920959
N2P2,0.875,2000,320.0,11.1771,0.108911,0.1125,0.7698718669604795
N2P2,0.875,3000,52.2499,901.864,0.436156,0.6889965339646583,4.71501375940152
N2P2,0.875,3000,58.6506,694.186,1.21152,0.6138044623584413,4.20045144341837
N2P2,0.875,3000,68.3849,497.846,0.214971,0.5264320047261896,3.6025350249448844
N2P2,0.875,3000,86.1165,299.545,0.27455,0.418038355019073,2.860764167463302
N2P2,0.875,3000,139.304,100.286,0.137183,0.25842761155458566,1.7684990913925906
N2P2,0.875,3000,320.0,14.8439,0.0775079,0.1125,0.7698718669604795
N2P2,0.875,4000,56.0,796.851,0.613344,0.6428571428571429,4.399267811202741
N2P2,0.875,4000,72.0,460.818,0.371452,0.5,3.4216527420465757
N2P2,0.875,4000,88.0,298.689,0.302699,0.4090909090909091,2.799534061674471
N2P2,0.875,4000,102.0,215.383,0.327867,0.35294117647058826,2.4152842885034653
N2P2,0.875,4000,142.561,102.098,0.204546,0.2525234811764788,1.7280953235972913
N2P2,0.875,4000,229.798,36.13,0.126803,0.15665932688709214,1.0720676308207795
N2P2,0.875,4000,320.0,17.8136,0.0928053,0.1125,0.7698718669604795
N2P2,0.875,6000,60.0,722.496,0.55648,0.6,4.105983290455891
N2P2,0.875,6000,76.0,436.396,0.286878,0.47368421052631576,3.2415657556230717
N2P2,0.875,6000,88.0,320.203,0.348357,0.4090909090909091,2.799534061674471
N2P2,0.875,6000,108.0,206.716,0.341003,0.3333333333333333,2.2811018280310504
N2P2,0.875,6000,153.293,98.0456,0.167279,0.23484438297900098,1.60711185394867
N2P2,0.875,6000,233.927,41.6076,0.153432,0.15389416356384686,1.0531447734864015
N2P2,0.875,6000,320.0,21.781,0.133737,0.1125,0.7698718669604795
N2P2,0.875,8000,52.0,1011.92,0.511769,0.6923076923076923,4.737673027449105
N2P2,0.875,8000,63.0735,676.903,0.562127,0.5707626816333325,3.9059033893370976
N2P2,0.875,8000,81.0,403.484,0.530639,0.4444444444444444,3.0414691040414006
N2P2,0.875,8000,112.0,206.701,0.378978,0.32142857142857145,2.1996339056013703
N2P2,0.875,8000,167.229,92.3855,0.236208,0.21527366664872719,1.4731834635580756
N2P2,0.875,8000,320.0,26.7558,0.0889943,0.1125,0.7698718669604795
N2P2,0.875,10000,60.0,784.202,0.564717,0.6,4.105983290455891
N2P2,0.875,10000,72.0,539.432,0.616018,0.5,3.4216527420465757
N2P2,0.875,10000,88.0,359.675,0.366193,0.4090909090909091,2.799534061674471
N2P2,0.875,10000,116.0,206.983,0.417648,0.3103448275862069,2.1237844605806333
N2P2,0.875,10000,320.0,30.605,0.158567,0.1125,0.7698718669604795
N2P2,1,1000,64.0,491.59,0.11806,0.5,4.160150185529706
N2P2,1,1000,80.0,287.882,0.22269,0.4,3.3281201484237646
N2P2,1,1000,91.428571,209.129,0.162647,0.350000001640625,2.912105143521287
N2P2,1,1000,106.666666,137.207,0.182323,0.300000001875,2.4960901269183866
N2P2,1,1000,160.0,51.2434,0.0762576,0.2,1.6640600742118823
N2P2,1,1000,320.0,7.60524,0.0332258,0.1,0.8320300371059411
N2P2,1,2000,64.0,511.58,0.252068,0.5,4.160150185529706
N2P2,1,2000,80.0,306.992,0.235912,0.4,3.3281201484237646
N2P2,1,2000,91.428571,224.03,0.59096,0.350000001640625,2.912105143521287
N2P2,1,2000,106.666666,155.249,0.12825,0.300000001875,2.4960901269183866
N2P2,1,2000,160.0,58.6275,0.051096,0.2,1.6640600742118823
N2P2,1,2000,320.0,10.9494,0.0529418,0.1,0.8320300371059411
N2P2,1,3000,50.3206,901.024,1.70584,0.6359224651534362,5.291065922781151
N2P2,1,3000,56.4687,690.659,1.35309,0.5666856152169255,4.7149945345634166
N2P2,1,3000,65.8229,498.175,0.80427,0.4861529953861042,4.044938947902647
N2P2,1,3000,82.8086,299.076,0.277951,0.3864332931603722,3.2152410724719553
N2P2,1,3000,133.662,97.9581,0.116176,0.2394098547081444,1.9919619029634539
N2P2,1,3000,320.0,13.6484,0.0558137,0.1,0.8320300371059411
N2P2,1,4000,57.4306,697.291,1.29904,0.5571942483623713,4.636023511401608
N2P2,1,4000,72.0,424.858,0.227323,0.4444444444444444,3.6979112760264052
N2P2,1,4000,100.0,204.311,0.275993,0.32,2.662496118739012
N2P2,1,4000,137.893,97.7904,0.0390877,0.2320639916456963,1.930842115799215
N2P2,1,4000,212.5,38.2848,0.0730101,0.15058823529411763,1.252939349994829
N2P2,1,4000,320.0,16.0754,0.0500256,0.1,0.8320300371059411
N2P2,1,6000,57.9006,727.871,0.470353,0.5526713021972138,4.598391240745367
N2P2,1,6000,67.2,524.198,0.393422,0.47619047619047616,3.962047795742577
N2P2,1,6000,76.0,403.792,0.324179,0.42105263157894735,3.5032843667618576
N2P2,1,6000,104.0,205.833,0.296068,0.3076923076923077,2.5600924218644345
N2P2,1,6000,145.953,98.7587,0.212762,0.21924866224058429,1.824214725794613
N2P2,1,6000,228.056,39.7289,0.13687,0.14031641351247062,1.1674747074135352
N2P2,1,6000,320.0,20.7021,0.0805708,0.1,0.8320300371059411
N2P2,1,6000,377.9,15.2396,0.083661,0.0846784863720561,0.7045504415821677
N2P2,1,8000,67.2,553.967,0.575578,0.47619047619047616,3.962047795742577
N2P2,1,8000,78.0,404.545,0.351951,0.41025641025641024,3.413456562485912
N2P2,1,8000,108.0,205.574,0.308118,0.2962962962962963,2.4652741840176033
N2P2,1,8000,153.725,98.8642,0.249177,0.20816392909416165,1.7319864164833385
N2P2,1,8000,212.5,52.5508,0.178006,0.15058823529411763,1.252939349994829
N2P2,1,8000,320.0,24.7107,0.13481,0.1,0.8320300371059411
N2P2,1,8000,377.9,18.3942,0.0975353,0.0846784863720561,0.7045504415821677
N2P2,1,10000,67.2,579.581,0.48211,0.47619047619047616,3.962047795742577
N2P2,1,10000,80.0,405.171,0.470871,0.4,3.3281201484237646
N2P2,1,10000,112.0,203.078,0.397462,0.2857142857142857,2.3772286774455464
N2P2,1,10000,212.5,58.6062,0.201183,0.15058823529411763,1.252939349994829
N2P2,1,10000,320.0,28.5303,0.143,0.1,0.8320300371059411
CACE,0,1000,64.0,748.473664,0.13226814,1.0,1.6738233797112376
CACE,0,1000,80.0,447.563367,0.148702724,0.8,1.33905870376899
CACE,0,1000,91.428571,336.95143,0.278997373,0.70000000328125,1.1716763712900993
CACE,0,1000,106.666666,252.467345,0.0937262101,0.60000000375,1.0042940341035802
CACE,0,1000,160.0,103.172361,0.0551112702,0.4,0.669529351884495
CACE,0,1000,320.0,20.2369526,0.012591507,0.2,0.3347646759422475
CACE,0,2000,64.0,772.60329,0.206494838,1.0,1.6738233797112376
CACE,0,2000,80.0,464.678734,0.165840397,0.8,1.33905870376899
CACE,0,2000,91.428571,342.434217,0.160050717,0.70000000328125,1.1716763712900993
CACE,0,2000,106.666666,242.867223,0.135042235,0.60000000375,1.0042940341035802
CACE,0,2000,160.0,109.4532,0.114752909,0.4,0.669529351884495
CACE,0,2000,320.0,23.9816781,0.0424690619,0.2,0.3347646759422475
CACE,0,4000,56.0,1087.76335,0.396388295,1.1428571428571428,1.9129410053842717
CACE,0,4000,72.0,634.358594,0.284564128,0.8888888888888888,1.4878430041877668
CACE,0,4000,88.0,405.95232,0.264821018,0.7272727272727273,1.2173260943354456
CACE,0,4000,118.0,211.064455,0.185322407,0.5423728813559322,0.9078364093349085
CACE,0,4000,164.379,101.99192,0.143585111,0.3893441376331527,0.6516933203238808
CACE,0,4000,270.457,39.8253238,0.0954840517,0.2366365078367356,0.3960877193103496
CACE,0,4000,320.0,28.8306191,0.0739772238,0.2,0.3347646759422475
CACE,0,6000,60.0,988.920517,0.483507173,1.0666666666666667,1.78541160502532
CACE,0,6000,76.0,599.299151,0.372677871,0.8421052631578947,1.4095354776515685
CACE,0,6000,88.0,436.815565,0.327571162,0.7272727272727273,1.2173260943354456
CACE,0,6000,124.0,208.232923,0.238357542,0.5161290322580645,0.8639088411412839
CACE,0,6000,174.084,99.94538,0.151809843,0.367638611245146,0.6153621027866961
CACE,0,6000,270.564,41.5679701,0.10567962,0.2365429251489481,0.3959310784195946
CACE,0,6000,320.0,30.6486044,0.0834457122,0.2,0.3347646759422475
CACE,0,10000,60.0,1075.86766,0.890772953,1.0666666666666667,1.78541160502532
CACE,0,10000,72.0,745.500077,0.566984245,0.8888888888888888,1.4878430041877668
CACE,0,10000,88.0,494.040381,0.543238425,0.7272727272727273,1.2173260943354456
CACE,0,10000,96.0,414.196077,0.46222621,0.6666666666666666,1.1158822531408252
CACE,0,10000,118.0,273.109489,0.367961499,0.5423728813559322,0.9078364093349085
CACE,0,10000,177.1,120.062019,0.236372662,0.36137775268210054,0.6048825313468053
CACE,0,10000,265.6,54.7430216,0.148412422,0.24096385542168672,0.4033309348701777
CACE,0,10000,320.0,38.9641387,0.116702754,0.2,0.3347646759422475
CACE,0.125,1000,64.0,719.852311,0.147771803,0.9375,1.9846142304385461
CACE,0.125,1000,80.0,442.501436,0.20061539,0.75,1.587691384350837
CACE,0.125,1000,91.428571,341.102429,0.177815412,0.6562500030761719,1.3892299678189979
CACE,0.125,1000,106.666666,246.695073,0.0546074936,0.562500003515625,1.1907685457054311
CACE,0.125,1000,160.0,98.3256829,0.0521755003,0.375,0.7938456921754184
CACE,0.125,1000,320.0,18.7204741,0.0134537599,0.1875,0.3969228460877092
CACE,0.125,2000,64.0,744.104921,0.213528812,0.9375,1.9846142304385461
CACE,0.125,2000,80.0,452.157062,0.158953532,0.75,1.587691384350837
CACE,0.125,2000,91.428571,334.823469,0.143397355,0.6562500030761719,1.3892299678189979
CACE,0.125,2000,106.666666,241.340337,0.197371925,0.562500003515625,1.1907685457054311
CACE,0.125,2000,160.0,105.866323,0.0785171673,0.375,0.7938456921754184
CACE,0.125,2000,320.0,22.1674665,0.0310193197,0.1875,0.3969228460877092
CACE,0.125,4000,56.0,1050.13282,0.453672004,1.0714285714285714,2.2681305490726245
CACE,0.125,4000,72.0,611.320887,0.272961475,0.8333333333333334,1.7641015381675966
CACE,0.125,4000,88.0,393.949396,0.272627096,0.6818181818181818,1.4433558039553063
CACE,0.125,4000,116.0,213.91481,0.179347176,0.5172413793103449,1.0949595754143704
CACE,0.125,4000,164.256,102.829799,0.130577696,0.3652834599649328,0.7732765363095836
CACE,0.125,4000,284.468,35.3748622,0.0979109688,0.2109200331847519,0.4465012259658976
CACE,0.125,4000,320.0,27.9588226,0.0798188568,0.1875,0.3969228460877092
CACE,0.125,6000,60.0,951.503665,0.491368734,1.0,2.116921845801116
CACE,0.125,6000,76.0,576.993439,0.43245123,0.7894736842105263,1.6712540887903549
CACE,0.125,6000,88.0,422.467191,0.322476801,0.6818181818181818,1.4433558039553063
CACE,0.125,6000,122.0,209.233424,0.22750613,0.4918032786885246,1.0411091044923522
CACE,0.125,6000,173.807,99.5901366,0.137551514,0.3452104920975565,0.7307836321210709
CACE,0.125,6000,275.954,40.1865131,0.102190035,0.21742754227153802,0.46027711411346434
CACE,0.125,6000,320.0,30.7163415,0.0905605245,0.1875,0.3969228460877092
CACE,0.125,10000,60.0,1034.01741,0.755877391,1.0,2.116921845801116
CACE,0.125,10000,72.0,714.178818,0.718600382,0.8333333333333334,1.7641015381675966
CACE,0.125,10000,88.0,475.512062,0.494797386,0.6818181818181818,1.4433558039553063
CACE,0.125,10000,96.0,399.047768,0.476811419,0.625,1.3230761536256976
CACE,0.125,10000,132.0,209.202644,0.280389585,0.45454545454545453,0.962237202636871
CACE,0.125,10000,320.0,38.7074583,0.117699192,0.1875,0.3969228460877092
CACE,0.25,1000,64.0,694.668713,0.147334783,0.875,2.2954050811658546
CACE,0.25,1000,80.0,433.380109,0.260002993,0.7,1.8363240649326837
CACE,0.25,1000,91.428571,327.101296,0.0927705386,0.6125000028710937,1.6067835643478963
CACE,0.25,1000,106.666666,230.489643,0.0799004709,0.52500000328125,1.3772430573072818
CACE,0.25,1000,160.0,91.9073354,0.0451737091,0.35,0.9181620324663419
CACE,0.25,1000,320.0,17.3481114,0.0156043441,0.175,0.45908101623317094
CACE,0.25,2000,64.0,715.783073,0.222014316,0.875,2.2954050811658546
CACE,0.25,2000,80.0,438.491965,0.199498864,0.7,1.8363240649326837
CACE,0.25,2000,91.428571,327.546114,0.200513097,0.6125000028710937,1.6067835643478963
CACE,0.25,2000,106.666666,238.325198,0.212039111,0.52500000328125,1.3772430573072818
CACE,0.25,2000,160.0,100.551028,0.0923169717,0.35,0.9181620324663419
CACE,0.25,2000,320.0,20.7683519,0.0523683948,0.175,0.45908101623317094
CACE,0.25,4000,56.0,1010.56126,0.40895353,1.0,2.6233200927609768
CACE,0.25,4000,72.0,589.403559,0.29572755,0.7777777777777778,2.0403600721474264
CACE,0.25,4000,88.0,381.032707,0.236615877,0.6363636363636364,1.669385513575167
CACE,0.25,4000,116.0,208.928944,0.174472649,0.4827586206896552,1.2664303896087477
CACE,0.25,4000,164.544,101.802558,0.14716574,0.3403345001944768,0.8928063326199357
CACE,0.25,4000,286.117,33.3531424,0.0850670438,0.19572412684321447,0.5134470345859027
CACE,0.25,4000,320.0,26.0617576,0.066078649,0.175,0.45908101623317094
CACE,0.25,6000,60.0,913.561522,0.513578507,0.9333333333333333,2.4484320865769114
CACE,0.25,6000,76.0,556.085548,0.378563127,0.7368421052631579,1.932972699929141
CACE,0.25,6000,88.0,407.492375,0.336161904,0.6363636363636364,1.669385513575167
CACE,0.25,6000,120.0,210.193888,0.242413645,0.4666666666666667,1.2242160432884557
CACE,0.25,6000,172.51,99.5533812,0.143107194,0.3246188626746276,0.8515791849435668
CACE,0.25,6000,277.83,39.1809747,0.114891443,0.2015621063240111,0.5287619234590026
CACE,0.25,6000,320.0,30.0748761,0.0945540177,0.175,0.45908101623317094
CACE,0.25,10000,60.0,989.981416,0.744748266,0.9333333333333333,2.4484320865769114
CACE,0.25,10000,72.0,684.823103,0.594965724,0.7777777777777778,2.0403600721474264
CACE,0.25,10000,88.0,457.443594,0.524741363,0.6363636363636364,1.669385513575167
CACE,0.25,10000,94.0,400.278408,0.38158095,0.5957446808510638,1.5628289914320714
CACE,0.25,10000,130.0,208.054969,0.324194785,0.4307692307692308,1.130045578420113
CACE,0.25,10000,320.0,38.109594,0.125698786,0.175,0.45908101623317094
CACE,0.375,1000,64.0,672.365984,0.158675473,0.8125,2.6061959318931636
CACE,0.375,1000,80.0,417.447589,0.156879959,0.65,2.0849567455145306
CACE,0.375,1000,91.428571,310.237516,0.0783532533,0.5687500026660156,1.8243371608767947
CACE,0.375,1000,106.666666,217.677851,0.101823417,0.48750000304687496,1.5637175689091327
CACE,0.375,1000,160.0,85.9301685,0.0477953798,0.325,1.0424783727572653
CACE,0.375,1000,320.0,15.150951,0.00593331026,0.1625,0.5212391863786326
CACE,0.375,2000,64.0,687.478316,0.219407555,0.8125,2.6061959318931636
CACE,0.375,2000,80.0,423.932128,0.233645863,0.65,2.0849567455145306
CACE,0.375,2000,91.428571,319.786427,0.253384269,0.5687500026660156,1.8243371608767947
CACE,0.375,2000,106.666666,230.797555,0.138643451,0.48750000304687496,1.5637175689091327
CACE,0.375,2000,160.0,94.3181647,0.0763659286,0.325,1.0424783727572653
CACE,0.375,2000,320.0,19.1520563,0.0365086178,0.1625,0.5212391863786326
CACE,0.375,4000,56.0,969.478537,0.431151101,0.9285714285714286,2.9785096364493295
CACE,0.375,4000,72.0,567.72987,0.346234084,0.7222222222222222,2.3166186061272565
CACE,0.375,4000,88.0,367.108433,0.278704818,0.5909090909090909,1.8954152231950279
CACE,0.375,4000,114.0,211.367829,0.183685134,0.45614035087719296,1.4631275407119513
CACE,0.375,4000,163.803,99.4478602,0.143039193,0.3174545032752758,1.018275243073463
CACE,0.375,4000,273.978,34.5264225,0.0777627894,0.189796261013658,0.6087953764213274
CACE,0.375,4000,320.0,24.6779051,0.0759449265,0.1625,0.5212391863786326
CACE,0.375,6000,60.0,876.191361,0.523776425,0.8666666666666667,2.7799423273527073
CACE,0.375,6000,76.0,534.951296,0.369849317,0.6842105263157895,2.194691311067927
CACE,0.375,6000,88.0,391.672437,0.349556893,0.5909090909090909,1.8954152231950279
CACE,0.375,6000,118.0,211.038131,0.233735669,0.4406779661016949,1.4135299969590038
CACE,0.375,6000,169.736,100.486519,0.179873631,0.30635810906348687,0.9826821631307588
CACE,0.375,6000,274.259,39.2796029,0.111434689,0.18960179975862232,0.6081716174898998
CACE,0.375,6000,320.0,28.986689,0.0940520375,0.1625,0.5212391863786326
CACE,0.375,10000,60.0,948.094704,0.701922958,0.8666666666666667,2.7799423273527073
CACE,0.375,10000,72.0,656.767574,0.627569031,0.7222222222222222,2.3166186061272565
CACE,0.375,10000,88.0,438.566312,0.441910113,0.5909090909090909,1.8954152231950279
CACE,0.375,10000,128.0,207.351172,0.299913241,0.40625,1.3030979659465818
CACE,0.375,10000,320.0,37.2565155,0.122446366,0.1625,0.5212391863786326
CACE,0.5,1000,64.0,646.081089,0.221223096,0.75,2.9169867826204716
CACE,0.5,1000,80.0,394.892979,0.0862325598,0.6,2.333589426096377
CACE,0.5,1000,91.428571,291.8396,0.0938544579,0.5250000024609375,2.041890757405693
CACE,0.5,1000,106.666666,204.213968,0.0843119643,0.45000000281249997,1.7501920805109834
