section,panel,functional,series,x_he,x,y,y2
source,ALL,,Jupiter_Nettelmann,,10.0,11.909766738116252,
source,ALL,,Jupiter_RR_2018,,0.6732984135202897,4.879323963558895,
source,ALL,,Jupiter_RR_2018,,0.9124721003098004,5.052377444185791,
source,ALL,,Jupiter_RR_2018,,1.026881787164465,5.148616369636463,
source,ALL,,Jupiter_RR_2018,,1.2557566173779595,5.374645405557308,
source,ALL,,Jupiter_RR_2018,,1.3649859370528197,5.478654079117758,
source,ALL,,Jupiter_RR_2018,,1.5990644845531354,5.7110401816738765,
source,ALL,,Jupiter_RR_2018,,1.7134756307894892,5.808162033046115,
source,ALL,,Jupiter_RR_2018,,1.942318354605836,6.014766698692511,
source,ALL,,Jupiter_RR_2018,,2.0567192851703693,6.105708068613788,
source,ALL,,Jupiter_RR_2018,,2.295941131555602,6.307898104652356,
source,ALL,,Jupiter_RR_2018,,2.4103333058300045,6.393541919044239,
source,ALL,,Jupiter_RR_2018,,2.6495361802532855,6.58425391810245,
source,ALL,,Jupiter_RR_2018,,2.763928354527688,6.669897732494333,
source,ALL,,Jupiter_RR_2018,,3.0031137163707067,6.850014620493756,
source,ALL,,Jupiter_RR_2018,,3.117492756209912,6.927712101591546,
source,ALL,,Jupiter_RR_2018,,3.181947815712043,6.97032039767743,
source,ALL,,Jupiter_RR_2018,,3.367058700003506,7.104297285904705,
source,ALL,,Jupiter_RR_2018,,3.48142898355258,7.176697211473101,
source,ALL,,Jupiter_RR_2018,,3.7309730366208456,7.340038506962775,
source,ALL,,Jupiter_RR_2018,,3.8453418607882313,7.411555506609604,
source,ALL,,Jupiter_RR_2018,,4.0948727794213005,7.566950468805184,
source,ALL,,Jupiter_RR_2018,,4.209232847298555,7.633169912922619,
source,ALL,,Jupiter_RR_2018,,4.458750631496427,7.780618541824107,
source,ALL,,Jupiter_RR_2018,,4.573103402465239,7.842423356333713,
source,ALL,,Jupiter_RR_2018,,4.635473374302938,7.873553615439241,
source,ALL,,Jupiter_RR_2018,,4.833001768613684,7.986340281548938,
source,ALL,,Jupiter_RR_2018,,4.947348702055742,8.04461339237228,
source,ALL,,Jupiter_RR_2018,,5.196847514291663,8.180583984293413,
source,ALL,,Jupiter_RR_2018,,5.311190069588655,8.236208317352059,
source,ALL,,Jupiter_RR_2018,,5.571068004393461,8.367764279665362,
source,ALL,,Jupiter_RR_2018,,5.685406181545389,8.420739834959312,
source,ALL,,Jupiter_RR_2018,,5.9452768194417525,8.547881167664785,
source,ALL,,Jupiter_RR_2018,,6.0596149965936785,8.600856722958733,
source,ALL,,Jupiter_RR_2018,,6.319476878199911,8.722700500134813,
source,ALL,,Jupiter_RR_2018,,6.433813595970149,8.774793129507195,
source,ALL,,Jupiter_RR_2018,,6.693668180667939,8.892222277075447,
source,ALL,,Jupiter_RR_2018,,6.808006357819864,8.945197832369395,
source,ALL,,Jupiter_RR_2018,,7.0574701448952615,9.05997820217295,
source,ALL,,Jupiter_RR_2018,,7.171802484520433,9.109422053780634,
source,ALL,,Jupiter_RR_2018,,7.234158945308308,9.132378127741344,
source,ALL,,Jupiter_RR_2018,,7.431658528599912,9.22773412727045,
source,ALL,,Jupiter_RR_2018,,7.545983571316643,9.272763349270306,
source,ALL,,Jupiter_RR_2018,,7.608342950867892,9.297485275074148,
source,ALL,,Jupiter_RR_2018,,7.8162187379650065,9.386660793152297,
source,ALL,,Jupiter_RR_2018,,7.930548158826801,9.434338792916847,
source,ALL,,Jupiter_RR_2018,,8.190377934035887,9.53675819981848,
source,ALL,,Jupiter_RR_2018,,8.304702976752615,9.581787421818335,
source,ALL,,Jupiter_RR_2018,,8.367058543080745,9.604202347633567,
source,ALL,,Jupiter_RR_2018,,8.564522536289882,9.678026347269007,
source,ALL,,Jupiter_RR_2018,,8.678840282098168,9.718640939661034,
source,ALL,,Jupiter_RR_2018,,8.741194561659647,9.740277371652953,
source,ALL,,Jupiter_RR_2018,,8.93865254472699,9.810465235503877,
source,ALL,,Jupiter_RR_2018,,9.052964453008524,9.84754812420964,
source,ALL,,Jupiter_RR_2018,,9.115320913796396,9.870504198170352,
source,ALL,,Jupiter_RR_2018,,9.323154378824542,9.934074864523089,
source,ALL,,Jupiter_RR_2018,,9.4374633683427,9.96939190138572,
source,ALL,,Jupiter_RR_2018,,9.499817286981823,9.990809975354027,
source,ALL,,Jupiter_RR_2018,,9.69726687468139,10.055918641699169,
source,ALL,,Jupiter_RR_2018,,9.811577323581234,10.092118604483368,
source,ALL,,Jupiter_RR_2018,,9.873914812407158,10.103596641463724,
source,ALL,,Jupiter_today_2024,,0.0369913686806415,3774.0916271721953,
source,ALL,,Jupiter_today_2024,,0.1109741060419238,3973.1437598736175,
source,ALL,,Jupiter_today_2024,,0.246609124537608,4183.254344391785,
source,ALL,,Jupiter_today_2024,,0.3945745992601726,4404.423380726697,
source,ALL,,Jupiter_today_2024,,0.5795314426633786,4614.533965244865,
source,ALL,,Jupiter_today_2024,,0.7644882860665847,4802.527646129541,
source,ALL,,Jupiter_today_2024,,0.9494451294697908,4979.4628751974715,
source,ALL,,Jupiter_today_2024,,1.1713933415536375,5167.456556082148,
source,ALL,,Jupiter_today_2024,,1.3686806411837238,5344.391785150078,
source,ALL,,Jupiter_today_2024,,1.5782983970406912,5510.268562401264,
source,ALL,,Jupiter_today_2024,,1.800246609124538,5665.086887835702,
source,ALL,,Jupiter_today_2024,,2.009864364981504,5853.080568720378,
source,ALL,,Jupiter_today_2024,,2.207151664611591,5974.723538704581,
source,ALL,,Jupiter_today_2024,,2.4537607891491984,6151.658767772511,
source,ALL,,Jupiter_today_2024,,2.6880394574599267,6306.4770932069505,
source,ALL,,Jupiter_today_2024,,2.8976572133168927,6472.353870458135,
source,ALL,,Jupiter_today_2024,,3.144266337854501,6616.113744075829,
source,ALL,,Jupiter_today_2024,,3.3538840937114687,6770.932069510269,
source,ALL,,Jupiter_today_2024,,3.588162762022195,6925.750394944707,
source,ALL,,Jupiter_today_2024,,3.8224414303329226,7091.627172195893,
source,ALL,,Jupiter_today_2024,,4.019728729963009,7246.445497630331,
source,ALL,,Jupiter_today_2024,,4.254007398273737,7412.322274881517,
source,ALL,,Jupiter_today_2024,,4.488286066584465,7567.140600315955,
source,ALL,,Jupiter_today_2024,,4.734895191122074,7710.900473933649,
source,ALL,,Jupiter_today_2024,,4.94451294697904,7854.660347551342,
source,ALL,,Jupiter_today_2024,,5.178791615289766,7987.36176935229,
source,ALL,,Jupiter_today_2024,,5.425400739827375,8131.121642969983,
source,ALL,,Jupiter_today_2024,,5.6720098643649814,8263.823064770932,
source,ALL,,Jupiter_today_2024,,5.906288532675711,8385.466034755134,
source,ALL,,Jupiter_today_2024,,6.152897657213317,8518.167456556082,
source,ALL,,Jupiter_today_2024,,6.4118372379778075,8639.810426540284,
source,ALL,,Jupiter_today_2024,,6.6707768187422944,8772.511848341232,
source,ALL,,Jupiter_today_2024,,6.905055487053022,8894.154818325434,
source,ALL,,Jupiter_today_2024,,7.163995067817511,9015.797788309636,
source,ALL,,Jupiter_today_2024,,7.422934648581999,9126.382306477091,
source,ALL,,Jupiter_today_2024,,7.681874229346488,9248.025276461296,
source,ALL,,Jupiter_today_2024,,7.928483353884094,9358.609794628752,
source,ALL,,Jupiter_today_2024,,8.175092478421703,9469.19431279621,
source,ALL,,Jupiter_today_2024,,8.446362515413071,9579.778830963663,
source,ALL,,Jupiter_today_2024,,8.692971639950681,9679.304897314376,
source,ALL,,Jupiter_today_2024,,8.97657213316893,9789.889415481834,
source,ALL,,Jupiter_today_2024,,9.235511713933416,9900.47393364929,
source,ALL,,Jupiter_today_2024,,9.469790382244144,9988.941548183257,
source,ALL,,Saturn_today_2024,,0.0863131935881629,3132.701421800947,
source,ALL,,Saturn_today_2024,,0.123304562268804,3210.1105845181664,
source,ALL,,Saturn_today_2024,,0.2589395807644883,3431.279620853079,
source,ALL,,Saturn_today_2024,,0.3699136868064117,3586.0979462875184,
source,ALL,,Saturn_today_2024,,0.5178791615289766,3751.974723538703,
source,ALL,,Saturn_today_2024,,0.6041923551171395,3818.325434439177,
source,ALL,,Saturn_today_2024,,0.7274969173859436,3917.8515007898886,
source,ALL,,Saturn_today_2024,,0.7891491985203452,3973.1437598736175,
source,ALL,,Saturn_today_2024,,0.9124537607891492,4072.669826224328,
source,ALL,,Saturn_today_2024,,1.023427866831073,4139.020537124801,
source,ALL,,Saturn_today_2024,,1.1467324290998775,4227.488151658767,
source,ALL,,Saturn_today_2024,,1.2577065351418009,4293.838862559241,
source,ALL,,Saturn_today_2024,,1.3686806411837238,4360.189573459716,
source,ALL,,Saturn_today_2024,,1.504315659679408,4437.598736176935,
source,ALL,,Saturn_today_2024,,1.6029593094944516,4503.949447077408,
source,ALL,,Saturn_today_2024,,1.750924784217016,4570.300157977882,
source,ALL,,Saturn_today_2024,,1.837237977805179,4625.592417061611,
source,ALL,,Saturn_today_2024,,1.997533908754624,4703.00157977883,
source,ALL,,Saturn_today_2024,,2.083847102342787,4747.235387045813,
source,ALL,,Saturn_today_2024,,2.2441430332922323,4813.586097946287,
source,ALL,,Saturn_today_2024,,2.3181257706535146,4857.8199052132695,
source,ALL,,Saturn_today_2024,,2.50308261405672,4935.22906793049,
source,ALL,,Saturn_today_2024,,2.589395807644883,4968.404423380726,
source,ALL,,Saturn_today_2024,,2.7373612823674485,5034.7551342812,
source,ALL,,Saturn_today_2024,,2.848335388409371,5078.988941548182,
source,ALL,,Saturn_today_2024,,2.9963008631319363,5156.398104265402,
source,ALL,,Saturn_today_2024,,3.1072749691738606,5189.57345971564,
source,ALL,,Saturn_today_2024,,3.2799013563501855,5255.924170616113,
source,ALL,,Saturn_today_2024,,3.3662145499383485,5289.09952606635,
source,ALL,,Saturn_today_2024,,3.5388409371146734,5355.4502369668235,
source,ALL,,Saturn_today_2024,,3.612823674475957,5388.625592417061,
source,ALL,,Saturn_today_2024,,3.797780517879162,5454.976303317535,
source,ALL,,Saturn_today_2024,,3.8964241676942057,5488.1516587677725,
source,ALL,,Saturn_today_2024,,4.069050554870531,5543.4439178515,
source,ALL,,Saturn_today_2024,,4.155363748458694,5587.677725118483,
source,ALL,,Saturn_today_2024,,4.3279901356350186,5642.969984202211,
source,ALL,,Saturn_today_2024,,4.426633785450062,5676.145339652448,
source,ALL,,Saturn_today_2024,,4.599260172626389,5742.4960505529225,
source,ALL,,Saturn_today_2024,,4.685573366214552,5775.671406003159,
source,ALL,,Saturn_today_2024,,4.858199753390877,5819.905213270142,
source,ALL,,Saturn_today_2024,,5.129469790382246,5908.372827804106,
source,ALL,,Saturn_today_2024,,5.388409371146734,6007.898894154818,
source,ALL,,Saturn_today_2024,,5.6596794081381026,6096.366508688783,
source,ALL,,Saturn_today_2024,,5.943279901356351,6184.8341232227485,
source,ALL,,Saturn_today_2024,,6.20221948212084,6262.243285939968,
source,ALL,,Saturn_today_2024,,6.461159062885327,6350.710900473933,
source,ALL,,Saturn_today_2024,,6.744759556103577,6439.178515007899,
source,ALL,,Saturn_today_2024,,7.0036991368680654,6527.646129541863,
source,ALL,,Saturn_today_2024,,7.262638717632554,6605.055292259083,
source,ALL,,Saturn_today_2024,,7.546239210850803,6704.581358609794,
source,ALL,,Saturn_today_2024,,7.805178791615291,6793.048973143759,
source,ALL,,Saturn_today_2024,,8.076448828606662,6881.516587677725,
source,ALL,,Saturn_today_2024,,8.335388409371149,6958.925750394944,
source,ALL,,Saturn_today_2024,,8.606658446362516,7058.451816745655,
source,ALL,,Saturn_today_2024,,8.877928483353887,7146.919431279621,
source,ALL,,Saturn_today_2024,,9.136868064118374,7235.387045813586,
source,ALL,,Saturn_today_2024,,9.29716399506782,7279.620853080569,
source,ALL,,Saturn_present_MF20,,0.236,3.485,
source,ALL,,Saturn_present_MF20,,0.364,3.657,
source,ALL,,Saturn_present_MF20,,0.517,3.83,
source,ALL,,Saturn_present_MF20,,0.68,3.991,
source,ALL,,Saturn_present_MF20,,0.859,4.144,
source,ALL,,Saturn_present_MF20,,1.046,4.288,
source,ALL,,Saturn_present_MF20,,1.234,4.419,
source,ALL,,Saturn_present_MF20,,1.422,4.538,
source,ALL,,Saturn_present_MF20,,1.61,4.651,
source,ALL,,Saturn_present_MF20,,1.798,4.754,
source,ALL,,Saturn_present_MF20,,1.98,4.854,
source,ALL,,Saturn_present_MF20,,2.173,4.952,
source,ALL,,Saturn_present_MF20,,2.327,5.027,
source,ALL,,Saturn_present_MF20,,2.549,5.138,
source,ALL,,Saturn_present_MF20,,2.724,5.221,
source,ALL,,Saturn_present_MF20,,2.959,5.329,
source,ALL,,Saturn_present_MF20,,3.127,5.404,
source,ALL,,Saturn_present_MF20,,3.386,5.517,
source,ALL,,Saturn_present_MF20,,3.554,5.591,
source,ALL,,Saturn_present_MF20,,3.813,5.701,
source,ALL,,Saturn_present_MF20,,3.988,5.781,
source,ALL,,Saturn_present_MF20,,4.24,5.893,
source,ALL,,Saturn_present_MF20,,4.415,5.968,
source,ALL,,Saturn_present_MF20,,4.649,6.077,
source,ALL,,Saturn_present_MF20,,4.817,6.153,
source,ALL,,Saturn_present_MF20,,5.076,6.27,
source,ALL,,Saturn_present_MF20,,5.264,6.346,
source,ALL,,Saturn_present_MF20,,5.452,6.417,
source,ALL,,Saturn_present_MF20,,5.64,6.49,
source,ALL,,Saturn_present_MF20,,5.828,6.563,
source,ALL,,Saturn_present_MF20,,6.016,6.633,
source,ALL,,Saturn_present_MF20,,6.204,6.704,
source,ALL,,Saturn_present_MF20,,6.392,6.773,
source,ALL,,Saturn_present_MF20,,6.579,6.842,
source,ALL,,Saturn_present_MF20,,6.767,6.913,
source,ALL,,Saturn_present_MF20,,6.955,6.981,
source,ALL,,Saturn_present_MF20,,7.143,7.048,
source,ALL,,Saturn_present_MF20,,7.331,7.116,
source,ALL,,Saturn_present_MF20,,7.519,7.183,
source,ALL,,Saturn_present_MF20,,7.707,7.25,
source,ALL,,Saturn_present_MF20,,7.895,7.317,
source,ALL,,Saturn_present_MF20,,8.083,7.381,
source,ALL,,Saturn_present_MF20,,8.27,7.446,
source,ALL,,Saturn_present_MF20,,8.458,7.51,
source,ALL,,Saturn_present_MF20,,8.646,7.574,
source,ALL,,Saturn_present_MF20,,8.834,7.638,
source,ALL,,Saturn_present_MF20,,9.022,7.702,
source,ALL,,Saturn_present_MF20,,9.21,7.762,
source,ALL,,Saturn_present_MF20,,9.398,7.823,
source,ALL,,Saturn_present_MF20,,9.586,7.885,
source,ALL,,Saturn_present_MF20,,9.774,7.946,
source,ALL,,Saturn_present_MF20,,9.962,8.005,
source,ALL,,Saturn_present_MF20,,10.149,8.061,
source,ALL,,Saturn_present_MF20,,10.337,8.118,
source,ALL,,Saturn_present_MF20,,10.457,8.156,
source,ALL,,Saturn_isentrope_Nettelmann,,0.1371315757021798,3.177023254138371,
source,ALL,,Saturn_isentrope_Nettelmann,,0.2436810614179374,3.5704078630569605,
source,ALL,,Saturn_isentrope_Nettelmann,,0.3249413327099228,3.7623286560873233,
source,ALL,,Saturn_isentrope_Nettelmann,,0.3786272393538008,3.9445214979195544,
source,ALL,,Saturn_isentrope_Nettelmann,,0.4773478288810229,4.063367649876286,
source,ALL,,Saturn_isentrope_Nettelmann,,0.5789899361407929,4.212971402153093,
source,ALL,,Saturn_isentrope_Nettelmann,,0.6800177708422812,4.343966712898752,
source,ALL,,Saturn_isentrope_Nettelmann,,0.7619648740428488,4.4563666821137495,
source,ALL,,Saturn_isentrope_Nettelmann,,0.8738024253363574,4.578690884200906,
source,ALL,,Saturn_isentrope_Nettelmann,,0.981432915685722,4.710124826629681,
source,ALL,,Saturn_isentrope_Nettelmann,,1.0771552077291675,4.785167196943768,
source,ALL,,Saturn_isentrope_Nettelmann,,1.1879865219186163,4.892222562458344,
source,ALL,,Saturn_isentrope_Nettelmann,,1.291770401702259,5.009708737864077,
source,ALL,,Saturn_isentrope_Nettelmann,,1.4025548130660808,5.067987692549537,
source,ALL,,Saturn_isentrope_Nettelmann,,1.5134628898293927,5.192787794729542,
source,ALL,,Saturn_isentrope_Nettelmann,,1.6110179222144148,5.259361997226074,
source,ALL,,Saturn_isentrope_Nettelmann,,1.7381309741972142,5.349073093090239,
source,ALL,,Saturn_isentrope_Nettelmann,,1.8499973924228172,5.432357656213411,
source,ALL,,Saturn_isentrope_Nettelmann,,1.948011671652922,5.5090152565880715,
source,ALL,,Saturn_isentrope_Nettelmann,,2.043212108264199,5.588516212069357,
source,ALL,,Saturn_isentrope_Nettelmann,,2.1550977711111976,5.645774349216537,
source,ALL,,Saturn_isentrope_Nettelmann,,2.258422997734341,5.708737864077669,
source,ALL,,Saturn_isentrope_Nettelmann,,2.338231801193009,5.775312066574203,
source,ALL,,Saturn_isentrope_Nettelmann,,2.4269137191148547,5.841886269070734,
source,ALL,,Saturn_isentrope_Nettelmann,,2.5076771949448293,5.863515402766445,
source,ALL,,Saturn_isentrope_Nettelmann,,2.577180109135936,5.904737287677647,
source,ALL,,Saturn_isentrope_Nettelmann,,2.657528548415084,5.958391123439667,
source,ALL,,Saturn_isentrope_Nettelmann,,2.745001226301566,6.000601290022547,
source,ALL,,Saturn_isentrope_Nettelmann,,2.856881115762146,6.065667354962525,
source,ALL,,Saturn_isentrope_Nettelmann,,2.9502059522476305,6.141470180305131,
source,ALL,,Saturn_isentrope_Nettelmann,,3.0100779381884823,6.170596393897363,
source,ALL,,Saturn_isentrope_Nettelmann,,3.0908123185784886,6.201004770037677,
source,ALL,,Saturn_isentrope_Nettelmann,,3.2026954154759677,6.261733097314989,
source,ALL,,Saturn_isentrope_Nettelmann,,3.268816406412138,6.286458201992182,
source,ALL,,Saturn_isentrope_Nettelmann,,3.349336116283334,6.3578363384188625,
source,ALL,,Saturn_isentrope_Nettelmann,,3.436633674653488,6.38752748953228,
source,ALL,,Saturn_isentrope_Nettelmann,,3.5485199789878674,6.443918079146927,
source,ALL,,Saturn_isentrope_Nettelmann,,3.614638083230827,6.472547147720517,
source,ALL,,Saturn_isentrope_Nettelmann,,3.704125321358117,6.540915395284327,
source,ALL,,Saturn_isentrope_Nettelmann,,3.782466577501326,6.558434353441287,
source,ALL,,Saturn_isentrope_Nettelmann,,3.8943481348290936,6.621244794796678,
source,ALL,,Saturn_isentrope_Nettelmann,,4.006238769239611,6.67177938944173,
source,ALL,,Saturn_isentrope_Nettelmann,,4.096869563768293,6.713082479240593,
source,ALL,,Saturn_isentrope_Nettelmann,,4.184241302683229,6.759334978475063,
source,ALL,,Saturn_isentrope_Nettelmann,,4.289541662410608,6.8238557558945905,
source,ALL,,Saturn_isentrope_Nettelmann,,4.387109001473109,6.87378640776699,
source,ALL,,Saturn_isentrope_Nettelmann,,4.484311504940742,6.895042796064104,
source,ALL,,Saturn_isentrope_Nettelmann,,4.5962035826615395,6.943625457885954,
source,ALL,,Saturn_isentrope_Nettelmann,,4.662324252854019,6.968784336329412,
source,ALL,,Saturn_isentrope_Nettelmann,,4.830157237536176,7.048598709322451,
source,ALL,,Saturn_isentrope_Nettelmann,,4.942050598231734,7.095446276079234,
source,ALL,,Saturn_isentrope_Nettelmann,,5.008170626936835,7.121472702055225,
source,ALL,,Saturn_isentrope_Nettelmann,,5.087863523869416,7.1733703190013856,
source,ALL,,Saturn_isentrope_Nettelmann,,5.176008102030651,7.195214242320533,
source,ALL,,Saturn_isentrope_Nettelmann,,5.287902104213588,7.241194261544783,
source,ALL,,Saturn_isentrope_Nettelmann,,5.354024057380828,7.264618044923176,
source,ALL,,Saturn_isentrope_Nettelmann,,5.424943420050285,7.306518723994452,
source,ALL,,Saturn_isentrope_Nettelmann,,5.532035522319346,7.340094680253549,
source,ALL,,Saturn_isentrope_Nettelmann,,5.643931448964422,7.383472056880201,
source,ALL,,Saturn_isentrope_Nettelmann,,5.710045704283104,7.417306410648989,
source,ALL,,Saturn_isentrope_Nettelmann,,5.888066791532319,7.479769832991368,
source,ALL,,Saturn_isentrope_Nettelmann,,5.9999614352026365,7.524882304683086,
source,ALL,,Saturn_isentrope_Nettelmann,,6.066084992088326,7.546137219230145,
source,ALL,,Saturn_isentrope_Nettelmann,,6.233927919824871,7.612504605468923,
source,ALL,,Saturn_isentrope_Nettelmann,,6.345825770932088,7.653279339497974,
source,ALL,,Saturn_isentrope_Nettelmann,,6.411941950712908,7.684511050669164,
source,ALL,,Saturn_isentrope_Nettelmann,,6.589964962424264,7.744371830413942,
source,ALL,,Saturn_isentrope_Nettelmann,,6.701862813531481,7.785146564442996,
source,ALL,,Saturn_isentrope_Nettelmann,,6.767984766698719,7.808570347821387,
source,ALL,,Saturn_isentrope_Nettelmann,,6.946004570973177,7.872768865228832,
source,ALL,,Saturn_isentrope_Nettelmann,,7.05790434654253,7.910940956660285,
source,ALL,,Saturn_isentrope_Nettelmann,,7.12403111086512,7.927858133544679,
source,ALL,,Saturn_isentrope_Nettelmann,,7.291874038601666,7.994225519783456,
source,ALL,,Saturn_isentrope_Nettelmann,,7.403775097145781,8.030662516149842,
source,ALL,,Saturn_isentrope_Nettelmann,,7.469902182212062,8.047145919267972,
source,ALL,,Saturn_isentrope_Nettelmann,,7.6479207035117565,8.113079531740482,
source,ALL,,Saturn_isentrope_Nettelmann,,7.759821762055873,8.149516528106869,
source,ALL,,Saturn_isentrope_Nettelmann,,7.825944998197871,8.171205216420194,
source,ALL,,Saturn_isentrope_Nettelmann,,8.003969934371368,8.228463353567374,
source,ALL,,Saturn_isentrope_Nettelmann,,8.115871634402861,8.264032802401228,
source,ALL,,Saturn_isentrope_Nettelmann,,8.181998398725451,8.280949979285623,
source,ALL,,Saturn_isentrope_Nettelmann,,8.360021731180497,8.340376985264136,
source,ALL,,Saturn_isentrope_Nettelmann,,8.471924072699371,8.375078886565458,
source,ALL,,Saturn_isentrope_Nettelmann,,8.53805179925303,8.390694742151052,
source,ALL,,Saturn_isentrope_Nettelmann,,8.716075452451765,8.449687974363298,
source,ALL,,Saturn_isentrope_Nettelmann,,8.827979076945402,8.482654780599553,
source,ALL,,Saturn_isentrope_Nettelmann,,8.894101671600021,8.505211016445411,
source,ALL,,Saturn_isentrope_Nettelmann,,9.072133022647314,8.553793678267262,
source,ALL,,Saturn_isentrope_Nettelmann,,9.18403472267881,8.589363127101116,
source,ALL,,Saturn_isentrope_Nettelmann,,9.250165656669369,8.600641245024047,
